SQ_PESSOA_VINCULANTE,SQ_PESSOA_VINCULADA,CO_CONDICAO,NO_VINCULO,DT_ENTRADA_SOCIEDADE,DT_INICIO_MANDATO,DT_SAIDA_SOCIEDADE,DT_TERMINO_MANDATO,VL_PARTICIPACAO,DS_CARGO_DIRECAO
592714,592715,801,EMPRESÁRIO,2015-10-05,,,,,
592716,592717,801,EMPRESÁRIO,2015-10-05,,,,,
592621,592622,801,EMPRESÁRIO,2015-10-05,2015-10-05,,,20000,
592628,586298,801,EMPRESÁRIO,2015-10-05,2015-10-05,,,100000,
592629,592630,801,EMPRESÁRIO,2015-10-05,2015-10-05,,,100000,
592632,592633,101,SOCIO,2015-09-10,2015-09-10,,,,
592632,592633,205,ADMINISTRADOR,2015-09-10,2015-09-10,,,,
592632,348055,101,SOCIO,2015-09-10,2015-09-10,,,,
592632,348055,205,ADMINISTRADOR,2015-09-10,2015-09-10,,,,
592634,592635,101,SOCIO,2015-09-30,2015-09-30,,,,
592634,592635,205,ADMINISTRADOR,2015-09-30,2015-09-30,,,,
592634,592636,101,SOCIO,2015-09-30,2015-09-30,2016-06-03,2016-06-03,,
592634,592636,205,ADMINISTRADOR,2015-09-30,2015-09-30,2016-06-03,2016-06-03,,
592634,621592,101,SOCIO,2016-06-03,2016-06-03,,,,
592634,621592,205,ADMINISTRADOR,2016-06-03,2016-06-03,,,,
592652,592653,801,EMPRESÁRIO,2015-10-05,,,,,
592654,592655,801,EMPRESÁRIO,2015-10-05,,,,,
592656,592657,801,EMPRESÁRIO,2015-10-05,,,,,
592847,592848,801,EMPRESÁRIO,2015-10-06,,,,,
592849,592850,801,EMPRESÁRIO,2015-10-06,,,,,
592851,592852,801,EMPRESÁRIO,2015-10-06,,,,,
592853,592854,801,EMPRESÁRIO,2015-10-06,,,,,
592855,592856,801,EMPRESÁRIO,2015-10-06,,,,,
592857,592858,801,EMPRESÁRIO,2015-10-06,,,,,
592859,592860,801,EMPRESÁRIO,2015-10-06,,,,,
592861,592862,801,EMPRESÁRIO,2015-10-06,,,,,
592863,592864,801,EMPRESÁRIO,2015-10-06,,,,,
592865,592866,801,EMPRESÁRIO,2015-10-06,,,,,
592867,592868,801,EMPRESÁRIO,2015-10-06,,,,,
592869,592870,801,EMPRESÁRIO,2015-10-06,,,,,
592871,592872,801,EMPRESÁRIO,2015-10-06,,,,,
592873,592874,801,EMPRESÁRIO,2015-10-06,,,,,
592875,592876,801,EMPRESÁRIO,2015-10-06,,,,,
592767,416507,101,SOCIO,2015-10-03,2015-10-03,,,,
592767,416506,101,SOCIO,2015-10-03,2015-10-03,,,,
592767,416506,205,ADMINISTRADOR,2015-10-03,2015-10-03,,,,
592768,592769,801,EMPRESÁRIO,2015-10-06,2015-10-06,,,50000,
592770,592771,801,EMPRESÁRIO,2015-10-06,2015-10-06,,,60000,
592772,592773,801,EMPRESÁRIO,2015-10-06,2015-10-06,,,20000,
592775,592776,101,SOCIO,2001-06-06,2001-06-06,,,,
592775,592777,101,SOCIO,2001-06-06,2001-06-06,,,,
592775,592777,205,ADMINISTRADOR,2001-06-06,2001-06-06,,,,
592775,592778,205,ADMINISTRADOR,2001-06-06,2001-06-06,,,,ADMINISTRADOR
592775,592778,316,REPRESENTANTE LEGAL,2001-06-06,2001-06-06,,,,ADMINISTRADOR
592779,527057,101,SOCIO,2015-07-02,2015-07-02,,,,
592779,527055,101,SOCIO,2015-07-02,2015-07-02,,,,
592779,527055,205,ADMINISTRADOR,2015-07-02,2015-07-02,,,,
592780,592781,101,SOCIO,2015-09-22,2015-09-22,,,,
592780,592781,205,ADMINISTRADOR,2015-09-22,2015-09-22,,,,
592780,16107,101,SOCIO,2015-09-22,2015-09-22,,,,
592780,16107,205,ADMINISTRADOR,2015-09-22,2015-09-22,,,,
592786,592787,801,EMPRESÁRIO,2015-10-06,2015-10-06,,,20000,
592879,592880,801,EMPRESÁRIO,2015-10-06,,,,,
592881,592882,801,EMPRESÁRIO,2015-10-06,,,,,
592883,592884,801,EMPRESÁRIO,2015-10-06,,,,,
592885,592886,801,EMPRESÁRIO,2015-10-06,,,,,
592905,592906,801,EMPRESÁRIO,2015-10-06,,,,,
592907,592908,801,EMPRESÁRIO,2015-10-06,,,,,
592753,592754,401,TITULAR PESSOA FÍSICA,2015-10-06,2015-10-06,,,,ADMINISTRADOR
592753,592754,205,ADMINISTRADOR,2015-09-21,2015-09-21,,,,ADMINISTRADOR
592755,592756,801,EMPRESÁRIO,2016-07-08,2016-07-08,,,0,
592761,592762,401,TITULAR PESSOA FÍSICA,2015-10-06,2015-10-06,,,,ADMINISTRADOR
592761,592762,205,ADMINISTRADOR,2015-09-23,2015-09-23,,,,ADMINISTRADOR
592877,592878,801,EMPRESÁRIO,2015-10-06,,,,,
592887,592888,801,EMPRESÁRIO,2015-10-06,,,,,
592889,592890,801,EMPRESÁRIO,2015-10-06,,,,,
592891,592892,801,EMPRESÁRIO,2015-10-06,,,,,
592893,592894,801,EMPRESÁRIO,2015-10-06,,,,,
592895,592896,801,EMPRESÁRIO,2015-10-06,,,,,
592897,592898,801,EMPRESÁRIO,2015-10-06,,,,,
592899,592900,801,EMPRESÁRIO,2015-10-06,,,,,
592901,592902,801,EMPRESÁRIO,2015-10-06,,,,,
592903,592904,801,EMPRESÁRIO,2015-10-06,,,,,
592909,592910,801,EMPRESÁRIO,2015-10-06,,,,,
592911,592912,801,EMPRESÁRIO,2015-10-06,,,,,
592913,592914,801,EMPRESÁRIO,2015-10-06,,,,,
592915,592916,801,EMPRESÁRIO,2015-10-06,,,,,
592917,592918,801,EMPRESÁRIO,2015-10-06,,,,,
592919,592920,801,EMPRESÁRIO,2015-10-06,,,,,
592921,592922,801,EMPRESÁRIO,2015-10-06,,,,,
592923,592924,801,EMPRESÁRIO,2015-10-06,,,,,
592805,592806,801,EMPRESÁRIO,2015-10-06,,,,,
592807,592808,801,EMPRESÁRIO,2015-10-06,,,,,
592809,592810,801,EMPRESÁRIO,2015-10-06,,,,,
592811,592812,801,EMPRESÁRIO,2015-10-06,,,,,
592813,592814,801,EMPRESÁRIO,2015-10-06,,,,,
592815,592816,801,EMPRESÁRIO,2015-10-06,,,,,
592817,592818,801,EMPRESÁRIO,2015-10-06,,,,,
592819,592820,801,EMPRESÁRIO,2015-10-06,,,,,
592821,592822,801,EMPRESÁRIO,2015-10-06,,,,,
592823,592824,801,EMPRESÁRIO,2015-10-06,,,,,
592825,592826,801,EMPRESÁRIO,2015-10-06,,,,,
592827,592828,801,EMPRESÁRIO,2015-10-06,,,,,
592829,592830,801,EMPRESÁRIO,2015-10-06,,,,,
592831,592832,801,EMPRESÁRIO,2015-10-06,,,,,
592833,592834,801,EMPRESÁRIO,2015-10-06,,,,,
592835,592836,801,EMPRESÁRIO,2015-10-06,,,,,
592837,592838,801,EMPRESÁRIO,2015-10-06,,,,,
592839,592840,801,EMPRESÁRIO,2015-10-06,,,,,
592841,592842,801,EMPRESÁRIO,2015-10-06,,,,,
592843,592844,801,EMPRESÁRIO,2015-10-06,,,,,
592845,592846,801,EMPRESÁRIO,2015-10-06,,,,,
592925,592926,801,EMPRESÁRIO,2015-10-07,,,,,
592927,592928,801,EMPRESÁRIO,2015-10-07,,,,,
592750,504842,101,SOCIO,2015-09-10,2015-09-10,,,,
592750,504842,205,ADMINISTRADOR,2015-09-10,2015-09-10,,,,
592750,592751,101,SOCIO,2015-09-10,2015-09-10,,,,
592750,592752,101,SOCIO,2015-09-10,2015-09-10,,,,
592757,592758,801,EMPRESÁRIO,2015-10-06,2015-10-06,,,20000,
592764,548688,801,EMPRESÁRIO,2015-10-06,2015-10-06,,,20000,
592765,592766,801,EMPRESÁRIO,2015-10-06,2015-10-06,,,20000,
592782,592783,101,SOCIO,2015-09-24,2015-09-24,,,,
592782,592784,101,SOCIO,2015-09-24,2015-09-24,,,,
592782,592784,205,ADMINISTRADOR,2015-09-24,2015-09-24,,,,
592791,592792,801,EMPRESÁRIO,2015-10-06,,,,,
592793,592794,801,EMPRESÁRIO,2015-10-06,,,,,
592795,592796,801,EMPRESÁRIO,2015-10-06,,,,,
592797,592798,801,EMPRESÁRIO,2015-10-06,,,,,
592799,592800,801,EMPRESÁRIO,2015-10-06,,,,,
592801,592802,801,EMPRESÁRIO,2015-10-06,,,,,
592803,592804,801,EMPRESÁRIO,2015-10-06,,,,,
599411,599412,205,ADMINISTRADOR,2015-09-22,2015-09-22,,,,ADMINISTRADOR
599411,599412,401,TITULAR PESSOA FÍSICA,2015-09-22,2015-09-22,,,,ADMINISTRADOR
601228,80936,801,EMPRESÁRIO,2015-10-07,2015-10-07,,,2500,
601241,456058,801,EMPRESÁRIO,2015-10-07,2015-10-07,,,9000,
601242,531145,801,EMPRESÁRIO,2015-10-07,2015-10-07,,,40000,
600943,105263,401,TITULAR PESSOA FÍSICA,2013-04-18,2015-10-07,,,,
600943,105263,205,ADMINISTRADOR,2013-04-18,2015-10-07,,,,
592936,143778,101,SOCIO,2015-09-24,2015-09-24,,,,
592936,143778,205,ADMINISTRADOR,2015-09-24,2015-09-24,,,,
592936,19286,101,SOCIO,2015-09-24,2015-09-24,2016-03-18,2016-03-18,,
592936,19286,205,ADMINISTRADOR,2015-09-24,2015-09-24,2016-03-18,2016-03-18,,
596661,596662,801,EMPRESÁRIO,2015-10-07,2015-10-07,,,100000,
596677,596678,801,EMPRESÁRIO,2015-10-07,2015-10-07,,,30000,
592929,592930,101,SOCIO,2015-10-01,2015-10-01,,,,
592929,592930,205,ADMINISTRADOR,2015-10-01,2015-10-01,,,,
592929,591342,101,SOCIO,2015-10-01,2015-10-01,,,,
592937,592938,801,EMPRESÁRIO,2015-10-07,2015-10-07,,,50000,
592934,592935,401,TITULAR PESSOA FÍSICA,2015-10-07,2015-10-07,,,,ADMINISTRADOR
592934,592935,205,ADMINISTRADOR,2014-08-15,2014-08-15,,,,ADMINISTRADOR
596967,596968,801,EMPRESÁRIO,2015-10-07,2015-10-07,,,30000,
596235,551055,801,EMPRESÁRIO,2015-10-07,2015-10-07,,,10000,
596236,596237,801,EMPRESÁRIO,2015-10-07,2015-10-07,,,40000,
596238,105263,401,TITULAR PESSOA FÍSICA,2015-10-07,2015-10-07,,,,
596238,105263,205,ADMINISTRADOR,2013-04-18,2013-04-18,,,,
596242,596243,801,EMPRESÁRIO,2015-10-07,2015-10-07,,,5000,
596179,103976,205,ADMINISTRADOR,1976-08-06,1976-08-06,,,,
596179,345331,101,SOCIO,2013-04-22,2013-04-22,,,,
596179,103976,101,SOCIO,1976-08-06,1976-08-06,,,,
596100,105263,401,TITULAR PESSOA FÍSICA,2015-10-07,2015-10-07,,,,
596100,105263,205,ADMINISTRADOR,2013-04-18,2013-04-18,,,,
596107,134915,801,EMPRESÁRIO,2015-10-07,2015-10-07,,,100000,
596111,596112,801,EMPRESÁRIO,2015-10-07,2015-10-07,,,6000,
596644,596645,801,EMPRESÁRIO,2015-10-07,2015-10-07,,,30000,
596687,159646,101,SOCIO,2013-02-25,2013-02-25,,,,
596687,143790,101,SOCIO,2013-02-25,2013-02-25,,,,
596687,143790,205,ADMINISTRADOR,2013-02-25,2013-02-25,,,,
596654,596655,801,EMPRESÁRIO,2015-10-07,2015-10-07,,,40000,
596667,339245,203,DIRETOR,2013-09-08,2013-09-08,,2016-09-08,0,
596667,444585,203,DIRETOR,2013-09-08,2013-09-08,,2016-09-08,0,
596702,10079,203,DIRETOR,2015-09-18,2015-09-18,,2015-09-18,0,
596702,596703,203,DIRETOR,2015-09-18,2015-09-18,,2019-09-18,0,
596702,565603,203,DIRETOR,2015-09-18,2015-09-18,,2019-09-18,0,
596702,372637,203,DIRETOR,2015-09-18,2015-09-18,,2019-09-18,0,
596702,87548,203,DIRETOR,2015-09-18,2015-09-18,,2019-09-18,0,
596702,112835,203,DIRETOR,2015-09-18,2015-09-18,,2019-09-18,0,
596702,596704,203,DIRETOR,2015-09-18,2015-09-18,,2019-09-18,0,
598070,458549,801,EMPRESÁRIO,2015-10-07,2015-10-07,,,80000,
612409,612408,801,EMPRESÁRIO,2016-05-12,2016-05-12,,,0,
592970,592971,401,TITULAR PESSOA FÍSICA,2015-10-08,2015-10-08,,,,ADMINISTRADOR
592970,592971,205,ADMINISTRADOR,2015-09-30,2015-09-30,,,,ADMINISTRADOR
601243,363109,801,EMPRESÁRIO,2015-10-08,2015-10-08,,,20000,
592955,152927,801,EMPRESÁRIO,2015-10-08,2015-10-08,,,45000,
592983,592984,101,SOCIO,2015-10-07,2015-10-07,,,,
592983,25098,101,SOCIO,2015-10-07,2015-10-07,,,,
592983,25098,205,ADMINISTRADOR,2015-10-07,2015-10-07,,,,
592985,153666,101,SOCIO,2015-06-07,2015-06-07,,,,
592985,161090,101,SOCIO,2015-06-07,2015-06-07,,,,
592985,161090,205,ADMINISTRADOR,2015-06-07,2015-06-07,,,,
592986,153666,101,SOCIO,2015-05-25,2015-05-25,,,,
592986,161090,101,SOCIO,2015-05-29,2015-05-29,,,,
592986,161090,205,ADMINISTRADOR,2015-05-29,2015-05-29,,,,
593015,593016,801,EMPRESÁRIO,2015-10-08,,,,,
593017,593018,801,EMPRESÁRIO,2015-10-08,,,,,
593019,593020,801,EMPRESÁRIO,2015-10-08,,,,,
593021,593022,801,EMPRESÁRIO,2015-10-08,,,,,
593023,593024,801,EMPRESÁRIO,2015-10-08,,,,,
593025,593026,801,EMPRESÁRIO,2015-10-08,,,,,
593027,593028,801,EMPRESÁRIO,2015-10-08,,,,,
593029,593030,801,EMPRESÁRIO,2015-10-08,,,,,
593031,593032,801,EMPRESÁRIO,2015-10-08,,,,,
593033,593034,801,EMPRESÁRIO,2015-10-08,,,,,
593035,593036,801,EMPRESÁRIO,2015-10-08,,,,,
593037,593038,801,EMPRESÁRIO,2015-10-08,,,,,
593039,593040,801,EMPRESÁRIO,2015-10-08,,,,,
593041,593042,801,EMPRESÁRIO,2015-10-08,,,,,
593043,593044,801,EMPRESÁRIO,2015-10-08,,,,,
593045,593046,801,EMPRESÁRIO,2015-10-08,,,,,
593047,593048,801,EMPRESÁRIO,2015-10-08,,,,,
593073,593074,801,EMPRESÁRIO,2015-10-08,,,,,
593075,593076,801,EMPRESÁRIO,2015-10-08,,,,,
593077,593078,801,EMPRESÁRIO,2015-10-08,,,,,
593079,593080,801,EMPRESÁRIO,2015-10-08,,,,,
593081,593082,801,EMPRESÁRIO,2015-10-08,,,,,
592958,592959,801,EMPRESÁRIO,2015-10-08,2015-10-08,,,150000,
592979,461574,101,SOCIO,2015-10-05,2015-10-05,,,,
592979,354930,101,SOCIO,2015-10-05,2015-10-05,2016-06-14,2016-06-14,,
592979,354930,205,ADMINISTRADOR,2015-10-05,2015-10-05,2016-06-14,2016-06-14,,
592979,546839,101,SOCIO,2016-06-14,2016-06-14,,,,
592979,546839,205,ADMINISTRADOR,2016-06-14,2016-06-14,,,,
592942,592943,101,SOCIO,2015-10-02,2015-10-02,,,,
592942,552885,101,SOCIO,2015-10-02,2015-10-02,,,,
592942,552885,205,ADMINISTRADOR,2015-10-02,2015-10-02,,,,
593083,593084,801,EMPRESÁRIO,2015-10-08,,,,,
593085,593086,801,EMPRESÁRIO,2015-10-08,,,,,
593087,593088,801,EMPRESÁRIO,2015-10-08,,,,,
593089,593090,801,EMPRESÁRIO,2015-10-08,,,,,
593093,593094,801,EMPRESÁRIO,2015-10-08,,,,,
593095,593096,801,EMPRESÁRIO,2015-10-08,,,,,
593097,593098,801,EMPRESÁRIO,2015-10-08,,,,,
593099,593100,801,EMPRESÁRIO,2015-10-08,,,,,
593101,593102,801,EMPRESÁRIO,2015-10-08,,,,,
593103,593104,801,EMPRESÁRIO,2015-10-08,,,,,
593105,593106,801,EMPRESÁRIO,2015-10-08,,,,,
593107,593108,801,EMPRESÁRIO,2015-10-09,,,,,
592949,592950,101,SOCIO,2015-10-01,2015-10-01,2016-07-29,2016-07-29,,
592949,592950,205,ADMINISTRADOR,2015-10-01,2015-10-01,2016-07-29,2016-07-29,,
592949,459223,101,SOCIO,2015-10-01,2015-10-01,2016-07-29,2016-07-29,,
592949,459223,205,ADMINISTRADOR,2015-10-01,2015-10-01,2016-07-29,2016-07-29,,
592949,592951,101,SOCIO,2015-10-01,2015-10-01,,,2000,
592949,592951,205,ADMINISTRADOR,2015-10-01,2015-10-01,,,,
592949,605767,101,SOCIO,2016-01-28,2016-01-28,,,1500,
592949,605768,101,SOCIO,2016-01-28,2016-01-28,,,1500,
592982,550818,101,SOCIO,2015-08-19,2015-08-19,,,,
592982,504389,101,SOCIO,2014-09-18,2014-09-18,,,,
592982,504389,205,ADMINISTRADOR,2014-09-18,2014-09-18,,,,
593049,593050,801,EMPRESÁRIO,2016-06-14,2016-06-14,,,0,
593051,593052,801,EMPRESÁRIO,2015-10-08,,,,,
593053,593054,801,EMPRESÁRIO,2015-10-08,,,,,
592973,592974,101,SOCIO,2015-10-02,2015-10-02,,,,
592973,592974,205,ADMINISTRADOR,2015-10-02,2015-10-02,,,,
592973,592975,101,SOCIO,2015-10-02,2015-10-02,,,,
592973,592975,205,ADMINISTRADOR,2015-10-02,2015-10-02,,,,
593055,593056,801,EMPRESÁRIO,2015-10-08,,,,,
593057,593058,801,EMPRESÁRIO,2015-10-08,,,,,
593059,593060,801,EMPRESÁRIO,2015-10-08,,,,,
593061,593062,801,EMPRESÁRIO,2015-10-08,,,,,
593063,593064,801,EMPRESÁRIO,2015-10-08,,,,,
593065,593066,801,EMPRESÁRIO,2015-10-08,,,,,
593067,593068,801,EMPRESÁRIO,2015-10-08,,,,,
593069,593070,801,EMPRESÁRIO,2015-10-08,,,,,
593071,593072,801,EMPRESÁRIO,2015-10-08,,,,,
592954,488746,801,EMPRESÁRIO,2015-10-08,2015-10-08,,,10000,
592946,478349,401,TITULAR PESSOA FÍSICA,2015-10-08,2015-10-08,,,,ADMINISTRADOR
592946,478349,205,ADMINISTRADOR,2014-07-31,2014-07-31,,,,ADMINISTRADOR
592947,390344,101,SOCIO,2015-10-06,2015-10-06,,,,
592947,390344,205,ADMINISTRADOR,2015-10-06,2015-10-06,,,,
592947,552953,101,SOCIO,2015-10-06,2015-10-06,,,,
592980,101899,401,TITULAR PESSOA FÍSICA,2015-10-08,2015-10-08,,,,ADMINISTRADOR
592980,101899,205,ADMINISTRADOR,2015-09-11,2015-09-11,,,,ADMINISTRADOR
592976,365822,401,TITULAR PESSOA FÍSICA,2015-10-08,2015-10-08,,,,ADMINISTRADOR
592976,365822,205,ADMINISTRADOR,2015-10-02,2015-10-02,,,,ADMINISTRADOR
592956,592957,801,EMPRESÁRIO,2015-10-08,2015-10-08,,,100000,
592940,592941,101,SOCIO,2015-09-28,2015-09-28,,,,
592940,592941,205,ADMINISTRADOR,2015-09-28,2015-09-28,,,,
592940,482453,205,ADMINISTRADOR,2015-09-28,2015-09-28,,,,
592940,482453,101,SOCIO,2015-09-28,2015-09-28,,,,
592972,407355,401,TITULAR PESSOA FÍSICA,2015-10-08,2015-10-08,,,,
592972,407355,205,ADMINISTRADOR,2015-10-05,2015-10-05,,,,
592977,592978,101,SOCIO,2015-09-21,2015-09-21,,,,
592977,498290,101,SOCIO,2015-09-21,2015-09-21,,,,
592977,498290,205,ADMINISTRADOR,2015-09-21,2015-09-21,,,,
592952,91153,101,SOCIO,2015-09-17,2015-09-17,,,,
592952,3239,101,SOCIO,2015-09-17,2015-09-17,,,,
592952,3239,205,ADMINISTRADOR,2015-09-17,2015-09-17,,,,
592952,592953,101,SOCIO,2015-09-17,2015-09-17,,,,
592960,592961,801,EMPRESÁRIO,2015-10-08,2015-10-08,,,30000,
592962,65533,801,EMPRESÁRIO,2015-10-08,2015-10-08,,,100000,
592989,592990,801,EMPRESÁRIO,2015-10-08,,,,,
592991,592992,801,EMPRESÁRIO,2015-10-08,,,,,
592993,592994,801,EMPRESÁRIO,2015-10-08,,,,,
592995,592996,801,EMPRESÁRIO,2015-10-08,,,,,
592997,592998,801,EMPRESÁRIO,2015-10-08,,,,,
592999,593000,801,EMPRESÁRIO,2015-10-08,,,,,
593001,593002,801,EMPRESÁRIO,2015-10-08,,,,,
593003,593004,801,EMPRESÁRIO,2015-10-08,,,,,
593005,593006,801,EMPRESÁRIO,2015-10-08,,,,,
593007,593008,801,EMPRESÁRIO,2015-10-08,,,,,
593009,593010,801,EMPRESÁRIO,2015-10-08,,,,,
593011,593012,801,EMPRESÁRIO,2015-10-08,,,,,
593013,593014,801,EMPRESÁRIO,2015-10-08,,,,,
592963,592964,801,EMPRESÁRIO,2015-10-08,2015-10-08,,,30000,
592965,592966,801,EMPRESÁRIO,2015-10-08,2015-10-08,,,100000,
592967,592968,101,SOCIO,2015-09-17,2015-09-17,,,,
592967,592969,101,SOCIO,2015-09-14,2015-09-14,,,,
592967,22710,101,SOCIO,2015-09-14,2015-09-14,,,,
592967,22710,205,ADMINISTRADOR,2015-09-14,2015-09-14,,,,
592987,592988,801,EMPRESÁRIO,2015-10-08,,,,,
593187,593188,801,EMPRESÁRIO,2015-10-09,,,,,
593189,593190,801,EMPRESÁRIO,2015-10-09,,,,,
593191,593192,801,EMPRESÁRIO,2015-10-09,,,,,
593193,593194,801,EMPRESÁRIO,2015-10-09,,,,,
593195,593196,801,EMPRESÁRIO,2015-10-09,,,,,
593197,593198,801,EMPRESÁRIO,2015-10-09,,,,,
593199,593200,801,EMPRESÁRIO,2015-10-09,,,,,
593201,593202,801,EMPRESÁRIO,2015-10-09,,,,,
593203,593204,801,EMPRESÁRIO,2015-10-09,,,,,
593205,593206,801,EMPRESÁRIO,2015-10-09,,,,,
593207,593208,801,EMPRESÁRIO,2015-10-09,,,,,
593209,593210,801,EMPRESÁRIO,2015-10-09,,,,,
593211,593212,801,EMPRESÁRIO,2015-10-09,,,,,
593213,593214,801,EMPRESÁRIO,2015-10-09,,,,,
593110,339180,101,SOCIO,2015-10-01,2015-10-01,,,25000,
593110,339180,205,ADMINISTRADOR,2015-10-01,2015-10-01,,,,
593110,146522,101,SOCIO,2015-10-01,2015-10-01,,,25000,
593110,146522,205,ADMINISTRADOR,2015-10-01,2015-10-01,,,,
593110,599258,901,FILIAL NA MESMA UF DA SEDE,2015-11-19,,,,,ADMINISTRADOR
593110,608409,901,FILIAL NA MESMA UF DA SEDE,2016-02-17,,,,,ADMINISTRADOR
593229,593230,801,EMPRESÁRIO,2015-10-09,,,,,
593231,593232,801,EMPRESÁRIO,2015-10-09,,,,,
593240,593241,801,EMPRESÁRIO,2015-10-10,,,,,
593215,593216,801,EMPRESÁRIO,2015-10-09,,,,,
593217,593218,801,EMPRESÁRIO,2015-10-09,,,,,
593219,593220,801,EMPRESÁRIO,2015-10-09,,,,,
593223,593224,801,EMPRESÁRIO,2015-10-09,,,,,
593225,593226,801,EMPRESÁRIO,2015-10-09,,,,,
593227,593228,801,EMPRESÁRIO,2015-10-09,,,,,
593259,593260,801,EMPRESÁRIO,2015-10-10,,,,,
593420,593421,801,EMPRESÁRIO,2015-10-13,,,,,
593119,593120,801,EMPRESÁRIO,2015-10-09,,,,,
593121,593122,801,EMPRESÁRIO,2015-10-09,,,,,
593123,593124,801,EMPRESÁRIO,2015-10-09,,,,,
593125,593126,801,EMPRESÁRIO,2015-10-09,,,,,
593127,593128,801,EMPRESÁRIO,2015-10-09,,,,,
593129,593130,801,EMPRESÁRIO,2015-10-09,,,,,
593131,593132,801,EMPRESÁRIO,2015-10-09,,,,,
593133,593134,801,EMPRESÁRIO,2015-10-09,,,,,
593135,593136,801,EMPRESÁRIO,2015-10-09,,,,,
593137,593138,801,EMPRESÁRIO,2015-10-09,,,,,
593139,593140,801,EMPRESÁRIO,2015-10-09,,,,,
593141,593142,801,EMPRESÁRIO,2015-10-09,,,,,
593143,593144,801,EMPRESÁRIO,2015-10-09,,,,,
593145,593146,801,EMPRESÁRIO,2015-10-09,,,,,
593147,593148,801,EMPRESÁRIO,2015-10-09,,,,,
593149,593150,801,EMPRESÁRIO,2015-10-09,,,,,
593151,593152,801,EMPRESÁRIO,2015-10-09,,,,,
593153,593154,801,EMPRESÁRIO,2015-10-09,,,,,
593155,593156,801,EMPRESÁRIO,2015-10-09,,,,,
593157,593158,801,EMPRESÁRIO,2015-10-09,,,,,
593159,593160,801,EMPRESÁRIO,2015-10-09,,,,,
593161,593162,401,TITULAR PESSOA FÍSICA,2016-05-05,2016-05-05,,,,ADMINISTRADOR
593161,593162,205,ADMINISTRADOR,2016-05-05,2016-05-11,,,,ADMINISTRADOR
593161,593162,801,EMPRESÁRIO,2016-05-24,2016-05-24,2016-05-24,2016-05-24,,ADMINISTRADOR
593163,593164,801,EMPRESÁRIO,2015-10-09,,,,,
593165,593166,801,EMPRESÁRIO,2015-10-09,,,,,
593167,593168,801,EMPRESÁRIO,2015-10-09,,,,,
593169,593170,801,EMPRESÁRIO,2015-10-09,,,,,
593171,593172,801,EMPRESÁRIO,2015-10-09,,,,,
593173,593174,801,EMPRESÁRIO,2015-10-09,,,,,
593175,593176,801,EMPRESÁRIO,2015-10-09,,,,,
593177,593178,801,EMPRESÁRIO,2015-10-09,,,,,
593179,593180,801,EMPRESÁRIO,2015-10-09,,,,,
593181,593182,801,EMPRESÁRIO,2015-10-09,,,,,
593183,593184,801,EMPRESÁRIO,2015-10-09,,,,,
593185,593186,801,EMPRESÁRIO,2015-10-09,,,,,
593112,366645,101,SOCIO,2012-07-05,2012-07-05,,,,
593112,366645,205,ADMINISTRADOR,2012-07-05,2012-07-05,,,,
593112,396878,101,SOCIO,2012-02-13,2012-02-13,,,,
593112,396878,205,ADMINISTRADOR,2012-02-13,2012-02-13,,,,
593113,161066,205,ADMINISTRADOR,2015-10-09,2015-10-05,,,,
593113,161066,316,REPRESENTANTE LEGAL,2015-10-09,2015-10-05,,,,
593113,169152,101,SOCIO,2015-10-05,2015-10-05,,,,
593113,169152,205,ADMINISTRADOR,2015-10-05,2015-10-05,,,,
593113,593114,101,SOCIO,2015-10-05,2015-10-05,,,,
593115,348323,101,SOCIO,2015-10-01,2015-10-01,,,,
593115,593116,101,SOCIO,2015-10-01,2015-10-01,,,,
593115,593116,205,ADMINISTRADOR,2015-10-01,2015-10-01,,,,
593117,593118,801,EMPRESÁRIO,2015-10-09,2015-10-09,,,60000,
593233,593234,801,EMPRESÁRIO,2015-10-10,2015-10-10,,,20000,
593263,593264,801,EMPRESÁRIO,2015-10-10,,,,,
593265,593266,801,EMPRESÁRIO,2015-10-10,,,,,
593269,593270,801,EMPRESÁRIO,2015-10-10,,,,,
593271,593272,801,EMPRESÁRIO,2015-10-10,,,,,
593273,593274,801,EMPRESÁRIO,2015-10-10,,,,,
593261,593262,801,EMPRESÁRIO,2015-10-10,,,,,
593267,593268,801,EMPRESÁRIO,2015-10-10,,,,,
593247,593248,801,EMPRESÁRIO,2015-10-10,2015-10-10,,,10000,
593252,593253,801,EMPRESÁRIO,2016-06-08,2016-06-08,,,0,
593275,593276,801,EMPRESÁRIO,2015-10-11,,,,,
593235,593236,801,EMPRESÁRIO,2015-10-10,2015-10-10,,,10000,
593237,593238,801,EMPRESÁRIO,2015-10-10,2015-10-10,,,50000,
593239,148060,801,EMPRESÁRIO,2015-10-10,2015-10-10,,,18000,
593242,593243,801,EMPRESÁRIO,2015-10-10,2015-10-10,,,120000,
593244,588395,801,EMPRESÁRIO,2015-10-10,2015-10-10,,,10000,
593245,593246,801,EMPRESÁRIO,2015-10-10,2015-10-10,,,20000,
593249,158108,801,EMPRESÁRIO,2015-10-10,2015-10-10,,,50000,
593250,156705,801,EMPRESÁRIO,2015-10-10,2015-10-10,,,20000,
593251,160087,801,EMPRESÁRIO,2015-10-10,2015-10-10,,,25000,
593254,469381,801,EMPRESÁRIO,2015-10-10,2015-10-10,,,80000,
